id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50093413,Home in Begur · ★4.76 · 3 bedrooms · 3 beds · 1.5 baths,105918832,U Costa Brava,,Begur,41.97805,3.2035,Entire home/apt,,2,17,2023-10-08,0.61,37,0,6,HUTG-048952
49935985,Condo in Roses · 2 bedrooms · 3 beds · 1 bath,231443950,Raquel,,Roses,42.269802,3.138013,Entire home/apt,102,2,2,2023-08-26,0.12,52,347,1,HUTG-051983
49936193,Rental unit in Ripoll / Girona /  · Studio,16889275,La Trobada,,Ripoll,42.20102,2.19263,Private room,101,1,2,2023-08-27,0.11,7,1,1,HG-002103
50017759,Condo in L'Escala · ★5.0 · 3 bedrooms · 4 beds · 2 baths,40746254,Angela,,L'Escala,42.1152229309082,3.1449379920959473,Entire home/apt,195,7,4,2023-08-26,0.74,1,365,4,Exempt
49937140,Rental unit in Girona · ★4.19 · 3 bedrooms · 3 beds · 1 bath,402546156,Emili,,Girona,41.979,2.82165,Entire home/apt,84,4,31,2023-12-20,1.07,1,151,23,HUTG-054099
49937535,Cottage in Sant Gregori · 8 bedrooms · 11 beds · 4 baths,10547296,Flateli,,Sant Gregori,41.97959,2.75497,Entire home/apt,,2,0,,,103,0,0,PG-001243
50094002,Townhouse in Palafrugell · 5 bedrooms · 7 beds · 3.5 baths,105918832,U Costa Brava,,Palafrugell,41.88967,3.18321,Entire home/apt,,3,0,,,37,0,0,HUTG-049955
50094292,Villa in Pals · ★4.82 · 3 bedrooms · 4 beds · 1 bath,33902031,Property Care,,Pals,41.9724,3.14699,Entire home/apt,262,3,34,2023-10-12,1.11,34,174,15,HUTG-056145
50094986,Rental unit in Roses · ★4.60 · 2 bedrooms · 3 beds · 1 bath,183278911,Apartaments Roses,,Roses,42.26242,3.15131,Entire home/apt,115,7,5,2023-09-02,0.17,8,14,3,HUTG-013796
50021946,Home in Llocalou · ★4.79 · 3 bedrooms · 5 beds · 2 baths,391085968,Isabel,,La Vall de Bianya,42.21368,2.48011,Entire home/apt,178,2,34,2023-12-17,1.11,11,59,7,HUTG-058455
50095730,Rental unit in Sant Feliu de Guíxols · ★4.25 · 2 bedrooms · 3 beds · 1 bath,118667754,Mrc,,Sant Feliu de Guíxols,41.78263,3.03573,Entire home/apt,75,7,8,2023-08-08,0.27,8,211,2,HUTG-057600
50022871,Rental unit in Lloret de Mar · ★4.67 · 1 bedroom · 2 beds · 1 bath,88502699,Lucas,,Lloret de Mar,41.69674,2.82948,Entire home/apt,90,2,39,2023-09-13,1.26,1,167,17,HUTG-042752
50096399,Rental unit in Tossa de Mar · ★4.43 · 2 bedrooms · 3 beds · 2 baths,35208996,Drs,,Tossa de Mar,41.72219,2.9387,Entire home/apt,200,2,7,2023-09-11,0.24,27,244,5,HUTG-028638
50103622,Rental unit in Masos de Pals · 2 bedrooms · 3 beds · 1 bath,10447243,Alicia,,Pals,41.980098724365234,3.1732571125030518,Entire home/apt,110,2,1,2022-03-23,0.05,2,233,0,ATG-000225
50186049,Rental unit in Calonge · ★4.87 · 1 bedroom · 2 beds · 1 bath,90069608,Jesus,,Calonge,41.847694,3.103461,Entire home/apt,400,3,15,2023-08-13,0.51,1,46,4,Exempt
50189327,Rental unit in Blanes · ★4.77 · 4 bedrooms · 6 beds · 1.5 baths,14155274,Jordi,,Blanes,41.66418,2.7839,Entire home/apt,202,1,13,2023-11-04,0.43,33,145,6,HUTG-017669
50024469,Tiny home in Roses · ★4.86 · 1 bedroom · 2 beds · 1 bath,176335107,Olga,,Roses,42.26625,3.14753,Entire home/apt,100,2,21,2023-08-23,0.68,1,211,8,HUTG-000203
50190343,Rental unit in Lloret de Mar · ★4.89 · 1 bedroom · 2 beds · 1 bath,167933186,Christelle,,Lloret de Mar,41.69841,2.8363,Entire home/apt,60,8,9,2023-08-25,0.30,1,218,2,HUTG-021942
50106910,Rental unit in Girona · ★5.0 · 1 bedroom · 2 beds · 1 bath,56009761,Bernat,,Girona,41.987,2.82601,Entire home/apt,68,31,12,2023-10-24,0.41,1,68,4,
50027047,Tiny home in Tamariu · ★4.95 · 2 bedrooms · 3 beds · 1 bath,16272469,David I Marta,,Palafrugell,41.92087,3.20357,Entire home/apt,121,4,55,2023-12-10,2.69,1,0,31,HUTG-060355
50107039,Rental unit in Empuriabrava · ★New · 2 bedrooms · 1 bath,404265198,Laurent,,Castelló d'Empúries,42.24330520629883,3.123476028442383,Entire home/apt,108,4,0,,,1,337,0,HUTG-026474
50191668,Cottage in Ullà · ★4.74 · 3 bedrooms · 6 beds · 2 baths,56498368,Gina,,Ullà,42.0491,3.10748,Entire home/apt,225,2,31,2023-10-02,1.18,1,301,11,HUTG-059743
50193611,Condo in Blanes · ★4.33 · 1 bedroom · 2 beds · 1 bath,14155274,Jordi,,Blanes,41.66577,2.78277,Entire home/apt,151,1,9,2023-11-26,0.30,33,149,5,HUTG-056800
50027106,Rental unit in Roses · ★3.0 · 2 bedrooms · 3 beds · 1 bath,118843730,Global Immo,,Roses,42.24609,3.1979,Entire home/apt,116,1,4,2023-05-26,0.24,70,219,1,HUTG-058577
50107526,Villa in Lloret Blau · ★4.75 · 4 bedrooms · 6 beds · 2 baths,404269459,Berta,,Lloret de Mar,41.74013,2.81721,Entire home/apt,114,5,12,2023-11-26,0.39,4,347,3,HUTG-017731
50030430,Villa in Lloret de Mar · ★4.75 · 1 bedroom · 4 beds · 2 baths,81285154,Mabel,,Lloret de Mar,41.72034,2.86723,Entire home/apt,200,2,16,2023-10-21,0.52,4,0,2,HUTG-508464
50195540,Condo in Els Griells · ★4.42 · 2 bedrooms · 5 beds · 1.5 baths,15099935,M.Carme,,Torroella de Montgrí,42.03994,3.19512,Entire home/apt,165,1,26,2023-08-18,0.87,1,364,5,HUTB-123478
50031183,Rental unit in Roses · ★5.0 · Studio · 3 beds · 1 bath,11012150,Tramuntana,,Roses,42.26297,3.14757,Entire home/apt,60,1,4,2023-07-08,0.23,10,65,3,HUTG-008990
50113267,Home in L'Escala · ★4.86 · 2 bedrooms · 2 beds · 1 bath,54775107,Cristina,,L'Escala,42.11461,3.13023,Entire home/apt,82,2,119,2023-12-27,3.81,2,304,40,HUTG-024015
50031423,Cottage in Cadaqués · ★4.88 · 1 bedroom · 3 beds · 1 bath,403524257,Dulvent,,Cadaqués,42.30238,3.273495,Entire home/apt,110,2,17,2023-09-17,0.57,4,84,8,HUTG-011574
50113821,Rental unit in Lloret de Mar · 2 bedrooms · 4 beds · 1 bath,34050370,Anatoli,,Lloret de Mar,41.69807,2.82722,Entire home/apt,59,28,2,2023-08-13,0.11,2,29,1,HUTG-021460
50114353,Home in Palafrugell · ★4.60 · 4 bedrooms · 5 beds · 2 baths,404345175,Katrien,,Palafrugell,41.892437,3.17736,Entire home/apt,200,4,25,2023-10-30,0.83,1,61,7,HUTG-038962
50195936,Rental unit in Blanes · ★4.86 · 2 bedrooms · 3 beds · 1 bath,14155274,Jordi,,Blanes,41.66124,2.78171,Entire home/apt,186,1,7,2023-08-10,0.37,33,149,2,HUTG-057571
50196753,Cottage in Vilanant · ★4.81 · 4 bedrooms · 9 beds · 4 baths,230388752,Montserrat,,Vilanant,42.24865,2.89004,Entire home/apt,309,2,21,2023-11-26,0.70,3,357,7,PG-000419
50199758,Rental unit in Llívia · ★4.96 · 3 bedrooms · 4 beds · 2 baths,92285598,Albert,,Llívia,42.46339,1.98013,Entire home/apt,213,2,68,2023-12-10,2.31,4,136,25,HUTG-050405
50202871,Rental unit in Empuriabrava · 1 bedroom · 1 bed · 1 bath,107252451,Cristina - Interhome Group,,Castelló d'Empúries,42.238922,3.124214,Entire home/apt,101,1,1,2022-08-20,0.06,169,85,0,HUTG-059272
50032983,Condo in Roses · 2 bedrooms · 3 beds · 1 bath,156810449,Lilian,,Roses,42.26993,3.14302,Entire home/apt,139,7,2,2023-08-25,0.07,2,173,1,Exempt
50203213,Rental unit in Roses · ★4.44 · 2 bedrooms · 2 beds · 2 baths,107252451,Cristina - Interhome Group,,Roses,42.249894,3.192115,Entire home/apt,108,1,9,2023-06-16,0.32,169,131,1,HUTG-060978
50203258,Home in Catalonia · 3 bedrooms · 5 beds · 2 baths,163505857,Lluis - Interhome Group,,Pals,41.974909,3.174832,Entire home/apt,146,1,1,2022-08-06,0.06,20,141,0,HUTG-058498
50204434,Rental unit in Castell-Platja d'Aro · ★4.13 · 2 bedrooms · 3 beds · 1 bath,109596426,Urbik Espai Immobiliari,,Castell-Platja d'Aro,41.82509,3.07146,Entire home/apt,127,1,8,2023-08-23,0.28,17,317,1,HUTG-059276
50204439,Rental unit in Platja d'Aro · 2 bedrooms · 2 beds · 1 bath,109596426,Urbik Espai Immobiliari,,Castell-Platja d'Aro,41.82567,3.07435,Entire home/apt,132,3,2,2021-08-21,0.07,17,62,0,HUTG-059337
50123510,Rental unit in Besalú · ★4.79 · 2 bedrooms · 2 beds · 1 bath,18240880,Sleep & Stay,,Besalú,42.19863510131836,2.698503017425537,Entire home/apt,135,2,72,2023-10-27,2.31,41,345,20,HUTG-057508
50123869,Townhouse in L'Escala · ★4.60 · 3 bedrooms · 4 beds · 2.5 baths,12346740,Raimon,,L'Escala,42.124290466308594,3.1246769428253174,Entire home/apt,141,1,5,2023-07-02,0.17,49,284,1,HUTG-057533
50124294,Bed and breakfast in Calonge · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,301262193,Therese,,Calonge,41.87719,3.07254,Private room,35,1,31,2023-08-31,1.01,5,355,11,HUTG-052291
50124307,Bed and breakfast in Calonge · ★4.97 · 1 bedroom · 2 beds · 1 shared bath,301262193,Therese,,Calonge,41.87755,3.07061,Private room,28,1,34,2023-12-09,1.10,5,0,13,HUTG-052291
50034673,Rental unit in Tossa de Mar · ★4.33 · 2 bedrooms · 5 beds · 2 baths,357235863,Novasol,,Tossa de Mar,41.72137451171875,2.9341540336608887,Entire home/apt,329,1,6,2023-08-05,0.57,16,253,6,HUTG-021469
50204760,Rental unit in Sant Feliu de Guíxols · ★4.29 · 2 bedrooms · 3 beds · 2 baths,82852705,Roger - Hauzify,,Sant Feliu de Guíxols,41.791477,3.045213,Entire home/apt,368,1,24,2023-12-27,0.81,55,365,8,HUTG-056082
50035468,Home in Maçanet de la Selva · 3 bedrooms · 5 beds · 1.5 baths,357235863,Novasol,,Maçanet de la Selva,41.737430572509766,2.782680034637451,Entire home/apt,441,1,2,2023-11-10,0.14,16,253,1,HUTG-014494
50206488,Rental unit in Besalú · 1 bedroom · 2 beds · 1 bath,120045637,Rita,,Roses,42.27143,3.14416,Entire home/apt,36,1,2,2021-09-18,0.07,75,128,0,HUTB-034560
50206490,Home in L'Escala · ★4.0 · 3 bedrooms · 5 beds · 2 baths,95415596,Ceigrup,,L'Escala,42.10794,3.13501,Entire home/apt,83,1,5,2023-08-23,0.27,394,303,4,HUTG-014490
50125142,Rental unit in L'Estartit · ★4.50 · 2 bedrooms · 4 beds · 1 bath,95415596,Ceigrup,,Torroella de Montgrí,42.04915,3.18952,Entire home/apt,64,1,6,2023-08-28,0.35,394,363,5,HUTG-014510
50035631,Home in Franciac · 8 bedrooms · 16 beds · 4.5 baths,357235863,Novasol,,Riudellots de la Selva,41.9108772277832,2.8157920837402344,Entire home/apt,691,1,1,2022-09-25,0.07,16,154,0,PG-000973
50207758,Rental unit in Llançà · 3 bedrooms · 3 beds · 0 baths,21668566,Finques,,Llançà,42.35801,3.16036,Entire home/apt,150,1,1,2022-07-23,0.06,41,106,0,HUTG-057509
50036223,Home in Roses · 3 bedrooms · 4 beds · 2.5 baths,153921150,Novasol,,Roses,42.242371,3.2066057124,Entire home/apt,475,1,0,,,12,0,0,HUTG-022740
50208419,Condo in Empuriabrava · ★4.0 · 2 bedrooms · 3 beds · 1 bath,403794474,Leticia,,Castelló d'Empúries,42.24868,3.11995,Entire home/apt,100,2,6,2022-08-14,0.20,1,147,0,HUTG-019994
50127497,Rental unit in Lloret de Mar · ★4.42 · 1 bedroom · 2 beds · 1 bath,404479391,Pavel,,Lloret de Mar,41.69783,2.84621,Entire home/apt,29,1,88,2023-12-28,2.86,3,80,41,HUTB-013412
50036486,Home in Tossa de Mar · ★4.75 · 4 bedrooms · 6 beds · 1.5 baths,153921150,Novasol,,Tossa de Mar,41.718236685907,2.928500300624,Entire home/apt,603,1,4,2023-10-11,0.24,12,271,3,HUTG-037255
50131937,Rental unit in Torroella de Montgrí · ★4.56 · 3 bedrooms · 5 beds · 1 bath,227953558,Wouter,,Torroella de Montgrí,42.0534,3.19838,Entire home/apt,80,1,9,2023-09-18,0.29,71,106,3,HUTG-004285
50036503,Rental unit in Tossa de Mar · 2 bedrooms · 4 beds · 2 baths,153921150,Novasol,,Tossa de Mar,41.72437286376953,2.926172971725464,Entire home/apt,440,1,0,,,12,62,0,HUTG-000102
50036601,Home in Vidreres · 5 bedrooms · 8 beds · 1 bath,357235863,Novasol,,Vidreres,41.800159336438,2.808832084821,Entire home/apt,388,1,0,,,16,303,0,HUTG-031423
50132409,Home in Castelló d'Empúries · ★5.0 · 4 bedrooms · 5 beds · 2 baths,404523944,Remei,,Castelló d'Empúries,42.25861,3.07359,Entire home/apt,228,2,6,2023-06-25,0.20,1,315,2,HUTG-055991
50208631,Cottage in Cabanelles · ★4.80 · 1 bedroom · 1 bed · 1 private bath,2698185,Olivia,,Cabanelles,42.23067,2.82027,Private room,94,3,15,2022-09-21,0.49,3,179,0,Exempt
50209709,Serviced apartment in Lloret de Mar · ★4.51 · 1 bedroom · 1 bed · 1 bath,404479391,Pavel,,Lloret de Mar,41.69947,2.8478,Entire home/apt,24,1,87,2023-11-12,2.85,3,74,47,HUTB-013412
50213718,Rental unit in Lloret de Mar · ★4.21 · 1 bedroom · 1 bed · 1 bath,404479391,Pavel,,Lloret de Mar,41.69805,2.84577,Entire home/apt,24,1,87,2023-11-25,2.85,3,83,32,HUTB-013412
50219329,Rental unit in Conjunt de Castell d'Aro · 2 bedrooms · 2 beds · 1 bath,107252701,Nadia - Interhome Group,,Castell-Platja d'Aro,41.810904,3.065465,Entire home/apt,141,1,1,2022-08-06,0.06,103,155,0,HUTG-007052
50036815,Home in Blanes · 4 bedrooms · 8 beds · 2 baths,357235863,Novasol,,Blanes,41.6876605,2.8100897,Entire home/apt,461,1,1,2023-05-21,0.13,16,158,1,HUTG-021851
50037257,Rental unit in Tossa de Mar · ★4.0 · 4 bedrooms · 5 beds · 2 baths,357235863,Novasol,,Tossa de Mar,41.72064971923828,2.934741973876953,Entire home/apt,423,1,3,2023-06-28,0.25,16,280,3,HUTG-005775
50220454,Rental unit in Roses · ★4.65 · 1 bedroom · 2 beds · 1 bath,118843730,Global Immo,,Roses,42.25484,3.18124,Entire home/apt,34,1,26,2023-11-21,0.87,70,195,10,HUTG-018911
50135842,Condo in Empuriabrava · ★5.0 · 1 bedroom · 2 beds · 1 bath,309283710,Gwladys,,Castelló d'Empúries,42.24712,3.11972,Entire home/apt,110,2,6,2023-08-15,1.07,1,273,6,HUTB-131268
50037559,Home in Vidreres · 2 bedrooms · 4 beds · 1 bath,153921150,Novasol,,Vidreres,41.75408935546875,2.795289993286133,Entire home/apt,259,1,0,,,12,336,0,HUTG-031415
50220625,Home in Lloret de Mar · 4 bedrooms · 7 beds · 3 baths,134406018,Esther,,Lloret de Mar,41.719952,2.874548,Entire home/apt,475,7,1,2022-08-27,0.06,27,112,0,HUTG-016021
50038270,Home in Calonge · ★4.0 · 5 bedrooms · 11 beds · 2.5 baths,153921150,Novasol,,Calonge,41.85868835449219,3.0837039947509766,Entire home/apt,471,1,3,2023-10-14,0.39,12,68,3,HUTG-010432
50220973,Townhouse in L'Escala · 2 bedrooms · 3 beds · 1 bath,23324405,Silvia,,L'Escala,42.10879,3.13825,Entire home/apt,76,5,0,,,53,34,0,HUTG-007015
50143919,Home in Lloret de Mar · ★4.93 · 7 bedrooms · 15 beds · 4 baths,117610385,Valerie,,Lloret de Mar,41.7361,2.80443,Entire home/apt,700,1,42,2023-11-11,1.39,1,0,16,HUTG-003638
50038408,Rental unit in Tossa de Mar · ★4.67 · 3 bedrooms · 4 beds · 1 bath,357235863,Novasol,,Tossa de Mar,41.724639892578125,2.9299991130828857,Entire home/apt,188,1,3,2023-09-16,0.15,16,239,2,HUTG-045217
50038421,Rental unit in Santa Cristina d'Aro · 4 bedrooms · 6 beds · 2 baths,357235863,Novasol,,Santa Cristina d'Aro,41.83702850341797,2.9992990493774414,Entire home/apt,234,1,2,2023-08-12,0.11,16,333,1,HUTG-018742
50038732,Tiny home in Ultramort · ★5.0 · 2 bedrooms · 3 beds · 1 bath,122256072,Irene,,Ultramort,42.03812,3.03379,Entire home/apt,141,2,30,2023-12-10,1.00,1,361,10,Exempt
50226292,Rental unit in Empuriabrava · ★4.45 · 2 bedrooms · 4 beds · 1 bath,405427006,Dominique,,Castelló d'Empúries,42.24072265625,3.1245200634002686,Entire home/apt,96,7,11,2023-08-05,0.37,1,327,1,Exempt
50039849,Home in Tossa de Mar · ★4.50 · 5 bedrooms · 6 beds · 2 baths,357235863,Novasol,,Tossa de Mar,41.71910095214844,2.9292030334472656,Entire home/apt,721,1,4,2023-09-03,0.49,16,184,4,HUTG-028445
50145562,Villa in Lloret de Mar · ★4.39 · 8 bedrooms · 12 beds · 5 baths,404664299,Jean-Luc,,Lloret de Mar,41.73886,2.79645,Entire home/apt,423,2,28,2023-10-01,0.91,1,122,12,HUTG-013455
50044238,Home in El Mas Pinell · ★4.25 · 2 bedrooms · 2 beds · 1 bath,116980616,Holiday Promotion Group,,Torroella de Montgrí,42.00874,3.18882,Entire home/apt,73,1,4,2022-08-19,0.13,35,356,0,HUTG-014491
50226839,Home in Bonmatí · 5 bedrooms · 7 beds · 2.5 baths,405433533,Jaume,,Sant Julià del Llor i Bonmatí,41.96998,2.66696,Entire home/apt,280,2,1,2021-08-15,0.03,2,168,0,HUTG030021
50227517,Home in Palamós · ★4.67 · 4 bedrooms · 5 beds · 2 baths,34429617,Carles,,Palamós,41.84489,3.12897,Entire home/apt,199,2,3,2022-06-01,0.10,3,340,0,HUTG-028461
50046474,Rental unit in Sa Riera · ★4.70 · 2 bedrooms · 3 beds · 1 bath,70459770,Katty,,Begur,41.96978,3.20988,Entire home/apt,156,3,42,2023-11-03,1.40,1,0,19,HUTG-056194
50228959,Rental unit in Roses · 1 bedroom · 2 beds · 1 bath,269248023,Ispa Inter Immo,,Roses,42.25255,3.19054,Entire home/apt,62,1,2,2022-07-30,0.11,56,34,0,HUTG-057409
50147518,Townhouse in S'Agaró · 3 bedrooms · 6 beds · 2 baths,62103742,Remei,,Castell-Platja d'Aro,41.79959,3.049,Entire home/apt,210,4,2,2023-08-05,0.07,1,28,1,HUTG-017166
50049301,Condo in Sant Feliu de Guíxols · ★4.92 · 2 bedrooms · 2 beds · 1 bath,170433133,Carme,,Sant Feliu de Guíxols,41.7844,3.03229,Entire home/apt,105,2,13,2023-10-08,0.79,2,177,10,HUTG-050928
50148311,Villa in Torroella de Montgrí · 3 bedrooms · 3 beds · 2.5 baths,26234453,Rachel,,Torroella de Montgrí,42.05247,3.16929,Entire home/apt,386,7,2,2022-08-20,0.07,62,90,0,HUTB-000008
50149403,Home in Lloret de Mar · ★4.33 · 2 bedrooms · 3 beds · 2.5 baths,395873167,Ines,,Lloret de Mar,41.7025,2.87866,Entire home/apt,268,3,6,2023-08-20,0.20,11,290,2,HUTB-004032
50233393,Home in Puigcerdà · ★5.0 · 4 bedrooms · 5 beds · 3 baths,402444468,Maria,,Puigcerdà,42.44184,1.92383,Entire home/apt,190,10,3,2022-08-28,0.10,1,65,0,HUTG-057720
50234362,Rental unit in Llançà · 2 bedrooms · 3 beds · 1 bath,163377847,Marina - Interhome Group,,Llançà,42.370371,3.164007,Entire home/apt,135,1,1,2022-08-28,0.06,70,224,0,HUTG-046835
50050498,Chalet in Ventalló · 3 bedrooms · 4 beds · 2 baths,81646702,Teresa,,Ventalló,42.138954,3.070044,Entire home/apt,241,10,1,2023-08-27,0.24,1,328,1,Exempt
50236333,Rental unit in Lloret de Mar · ★4.63 · 1 bedroom · 2 beds · 1 bath,405233235,Lloret Beach Apartments,,Lloret de Mar,41.701942,2.855364,Entire home/apt,86,5,8,2023-10-30,0.46,2,365,4,HUTG-019919
50150043,Loft in Olot · ★4.86 · 3 bedrooms · 3 beds · 1 bath,404700978,Dolores,,Olot,42.171814,2.47276,Entire home/apt,95,1,213,2023-12-29,6.86,1,0,78,Exempt
50051631,Serviced apartment in Sant Feliu de Guíxols · ★5.0 · 2 bedrooms · 3 beds · 2 baths,139272201,Jaume,,Sant Feliu de Guíxols,41.78192,3.03993,Entire home/apt,85,5,4,2023-08-12,0.63,1,267,4,HUTG-058495
50151486,Home in Riudellots de la Creu · ★4.88 · 3 bedrooms · 5 beds · 1 bath,392518415,Els Majordoms,,Palol de Revardit,42.05874,2.82149,Entire home/apt,322,2,59,2023-12-10,1.92,3,0,14,HUTG-057215
50236516,Condo in Figueres · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,244590702,Delmar,,Figueres,42.26438,2.96783,Private room,50,3,47,2023-12-10,1.54,1,357,21,HUTG-057452
50053990,Home in Cadaqués · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,137859766,Es Podritxó,,Cadaqués,42.28535,3.28883,Entire home/apt,416,1,8,2023-07-05,0.27,13,240,4,HUTG-057755
50237409,Condo in Sant Antoni de Calonge · 2 bedrooms · 3 beds · 1 bath,401004908,Serveis Integrals,,Calonge,41.8472,3.09929,Entire home/apt,80,7,0,,,6,178,0,HUTG-057295
50154281,Townhouse in Begur · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,404675171,Roger,,Begur,41.955536,3.204942,Entire home/apt,300,3,15,2023-08-26,0.49,1,359,5,HUTG-024465
50055662,Rental unit in L'Escala · ★4.38 · 2 bedrooms · 5 beds · 1 bath,403762320,Sonia,,L'Escala,42.11424,3.1375,Entire home/apt,81,2,65,2023-12-09,2.09,1,355,29,HUTG-057687
50155089,Home in Albons · ★5.0 · 4 bedrooms · 5 beds · 3 baths,23189709,Josep,,Albons,42.10455010008832,3.0853978134918147,Entire home/apt,289,2,13,2023-11-10,2.23,33,0,13,HUTG-073418
50159770,Cottage in Cadaqués · ★4.74 · 1 bedroom · 2 beds · 1 bath,403524257,Dulvent,,Cadaqués,42.30238,3.273495,Entire home/apt,90,2,27,2023-09-01,0.87,4,88,10,HUTG-011574
50160793,Condo in Roses · ★4.14 · 1 bedroom · 2 beds · 1 bath,231443950,Raquel,,Roses,42.25137,3.18987,Entire home/apt,60,2,7,2023-08-26,0.24,52,183,5,HUTG-057971
50237583,casa particular in Begur · ★5.0 · 5 bedrooms · 13 beds · 4 baths,402573484,Xavi,,Begur,41.93843,3.18633,Entire home/apt,1229,3,6,2023-08-26,0.20,1,365,1,HUTG-056802
50245670,Cottage in Cadaqués · 2 bedrooms · 4 beds · 2 baths,403524257,Dulvent,,Cadaqués,42.302269,3.274525,Entire home/apt,183,2,1,2022-08-04,0.06,4,90,0,HUTG-011574
50254393,Rental unit in Torroella de Montgrí · 2 bedrooms · 4 beds · 1 bath,170899145,William,,Torroella de Montgrí,42.049354553222656,3.192929983139038,Entire home/apt,90,7,0,,,20,113,0,HUTG-006997
50059581,Home in Sant Feliu de Guíxols · ★4.67 · 3 bedrooms · 5 beds · 0 baths,127955218,Costa Brava Si,,Sant Feliu de Guíxols,41.78358,3.04457,Entire home/apt,204,1,3,2022-08-13,0.10,65,286,0,HUTG-053290
50255313,Cottage in  Rocabruna · ★5.0 · 4 bedrooms · 6 beds · 2 baths,129397412,Toni,,Camprodon,42.32701,2.45165,Entire home/apt,315,2,5,2023-07-16,0.17,2,350,1,PG-000795
50163462,Rental unit in Girona · ★4.77 · 2 bedrooms · 3 beds · 1 bath,202762416,Joan,,Girona,41.987503,2.824234,Entire home/apt,104,4,35,2023-12-10,1.16,5,292,9,HUTG-040188
50060356,Rental unit in Lloret de Mar · ★4.29 · 2 bedrooms · 4 beds · 1 bath,403426777,Maria,,Lloret de Mar,41.69793,2.83073,Entire home/apt,135,4,7,2023-08-16,0.24,9,360,1,HUTG034353
50164002,Home in Cervià de Ter · ★4.85 · 6 bedrooms · 11 beds · 7 baths,10547296,Flateli,,Cervià de Ter,42.06768,2.911939,Entire home/apt,554,1,13,2023-10-14,0.43,103,87,8,HUTG-049373
50257190,Rental unit in Lloret de Mar · 2 bedrooms · 7 beds · 1 bath,17388524,Toni,,Lloret de Mar,41.69938659667969,2.8453450202941895,Entire home/apt,54,1,2,2023-08-26,0.24,4,352,2,HUTG-024609
50060582,Cottage in Sant Martí de Llémena · ★4.95 · 1 bedroom · 1 bed · 1 bath,174331189,Pablo,,Sant Martí de Llémena,42.07008,2.65549,Entire home/apt,86,2,55,2023-12-15,1.97,1,0,20,HUTG-057467
50259660,Tiny home in Platja d'Aro · ★4.17 · 1 bedroom · 3 beds · 1 bath,405776148,Alexandra,,Castell-Platja d'Aro,41.81584,3.06448,Private room,76,6,6,2023-08-19,0.20,1,362,3,Exempt
50165080,Home in Vidreres · 2 bedrooms · 4 beds · 2 baths,404854855,Leonardo,,Vidreres,41.79612,2.77616,Entire home/apt,552,2,1,2021-08-15,0.03,1,233,0,HUTG-057084
50168634,Loft in Figueres · ★4.92 · 1 bedroom · 2 beds · 1 bath,230388752,Montserrat,,Figueres,42.26629,2.95682,Entire home/apt,69,2,62,2023-11-04,2.03,3,352,30,HUTB-056392
50061341,Home in Olot · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,235543888,Miquel,,Olot,42.18243,2.46951,Entire home/apt,1000,1,8,2022-10-23,0.27,1,179,0,HUTG-057863
50168968,Condo in Roses · ★4.89 · 2 bedrooms · 3 beds · 1 bath,236588412,Christine,,Roses,42.26745,3.14056,Entire home/apt,120,7,9,2023-08-19,0.31,1,130,2,HUTG-029044
50260646,Home in Empuriabrava · ★4.17 · 2 bedrooms · 3 beds · 1 bath,34200810,Chantal,,Castelló d'Empúries,42.24618,3.11203,Entire home/apt,110,7,6,2023-07-28,0.20,1,365,1,Exempt
50263044,Rental unit in Girona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,245093620,Faouzia,,Girona,41.97349,2.82827,Private room,30,2,20,2022-08-19,0.68,2,1,0,Exempt
50061814,Home in Vidreres · ★3.57 · 3 bedrooms · 3 beds · 2.5 baths,403807966,Manuel,,Vidreres,41.75589,2.82233,Entire home/apt,564,2,7,2023-07-09,0.24,1,276,1,HUTG003914
50263155,Home in Joanet · ★4.68 · 3 bedrooms · 5 beds · 1 bath,278134794,Ricard,,Arbúcies,41.8447,2.52764,Entire home/apt,101,1,53,2023-12-10,1.76,1,356,27,Exempt
50264487,Townhouse in L'Estartit Torroella de Montgrí · ★4.88 · 1 bedroom · 1 bed · 1 bath,400851338,Ignasi,,Torroella de Montgrí,42.053238,3.198847,Entire home/apt,137,2,8,2023-10-04,0.27,2,316,5,HUTG-057316
50169372,Rental unit in Empuriabrava · 2 bedrooms · 2 beds · 1 bath,404891836,Pascale,,Castelló d'Empúries,42.24786,3.11152,Entire home/apt,98,3,1,2023-08-26,0.24,1,344,1,HUTG-063497
50062391,Villa in Puigcerdà · 5 bedrooms · 10 beds · 6 baths,47216201,Maria,,Bolvir,42.416,1.89913,Entire home/apt,1200,5,0,,,1,305,0,HUTB-041537
50169523,Villa in Empuriabrava · ★5.0 · 2 bedrooms · 1 bed · 2 baths,399508119,Bernard,,Castelló d'Empúries,42.24266,3.12262,Entire home/apt,110,2,4,2023-07-06,0.14,1,162,3,HUTG-050727
